timestamp,arp_total,arp_request_count,arp_reply_count,req_reply_ratio,gratuitous_arp_count,broadcast_count,packet_rate,request_rate,reply_rate,src_ip_entropy,src_mac_entropy,target_ip_entropy,unique_src_ip_count,unique_src_mac_count,top1_ip_share,digest_sample_count,ip_mac_consistency_score,new_ip_ratio,digests_processed,packets_dropped,cpu_load,ctx_voluntary,ctx_involuntary,mem_rss_bytes,digest_latency_mean_us,digest_latency_max_us,iat_mean_ms,iat_min_ms,iat_std_ms,window_buf_depth,flush_duration_ms,label
2026-05-01T23:05:13,49659,46261,3390,13.6423,9,184595635,16542.3459,15410.4083,1129.2727,11.4975,11.5321,0.9771,4181,4263,0.0713,4966,-0.0155,0.9617,4966,0,1.37,3,0,173625344,28.24,592.09,0.6104,-30.7414,1.1218,4966,28.84,1
2026-05-01T23:05:16,64080,51801,12279,4.2183,0,51801,21351.1323,17259.8316,4091.3008,10.5337,10.5618,2.649,4685,4768,0.1902,6408,-0.0143,0.9678,6408,0,1.54,4,0,174211072,25.41,950.54,0.4734,-0.1144,0.4632,6408,33.54,1
2026-05-01T23:05:19,54480,48613,5867,8.2844,0,48613,18154.0501,16199.0242,1955.0259,11.2671,11.302,1.4539,4405,4490,0.1055,5448,-0.017,0.9637,5448,0,1.45,3,0,174735360,26.35,737.81,0.5563,-12.8982,0.7153,5448,24.35,1
2026-05-01T23:05:22,59450,50724,8726,5.8123,0,50724,19792.7431,16887.5879,2905.1552,10.9439,10.9731,2.0302,4599,4682,0.1465,5945,-0.0139,0.9635,5945,0,1.48,4,0,175255552,26.37,1077.03,0.5096,-0.4014,0.5375,5945,31.27,1
2026-05-01T23:05:25,61090,51299,9781,5.2442,10,184600674,20356.2055,17093.6812,3259.1921,10.8159,10.8447,2.2184,4610,4691,0.1596,6109,-0.0148,0.962,6109,0,1.51,3,0,175869952,25.0,535.67,0.4969,-0.3311,0.5171,6109,32.58,1
2026-05-01T23:05:28,53910,47647,6263,7.6065,3,47647,17958.7292,15872.3719,2086.3573,11.004,11.0357,1.6008,3962,4032,0.1167,5391,-0.0154,0.9594,5391,0,1.43,3,0,176320512,26.72,1076.55,0.5616,-0.0889,0.6321,5391,29.1,1
2026-05-01T23:05:31,62425,51417,11008,4.6705,5,184600787,20801.2579,17133.1723,3668.0857,10.6253,10.6563,2.4058,4431,4519,0.1728,6243,-0.0167,0.9713,6243,0,1.48,5,0,176898048,25.09,555.48,0.4864,-22.4083,0.7421,6243,31.36,1
2026-05-01T23:05:34,52100,47358,4742,9.9848,0,47358,17358.1055,15778.218,1579.8875,11.3473,11.3751,1.2537,4257,4323,0.0914,5210,-0.012,0.9598,5210,0,1.4,3,0,177373184,27.52,1564.06,0.5818,-20.4959,0.8951,5210,31.38,1
2026-05-01T23:05:37,65280,52302,12978,4.0297,0,52302,21749.7672,17425.8015,4323.9657,10.5161,10.5426,2.692,4726,4808,0.1929,6528,-0.0138,0.9664,6528,0,1.54,7,0,178053120,24.56,3028.2,0.4638,-21.794,0.6184,6528,34.09,1
2026-05-01T23:05:40,48750,45898,2852,16.0876,0,45898,16241.392,15291.2289,950.1631,11.5625,11.5872,0.8594,4164,4220,0.063,4875,-0.0103,0.9654,4875,0,1.4,5,0,178528256,28.75,626.9,0.6232,0.0088,0.7504,4875,41.67,1
2026-05-01T23:05:43,63610,52436,11174,4.6923,0,52436,21190.3678,17467.9787,3722.3891,10.6906,10.7174,2.4447,4720,4801,0.1754,6361,-0.0146,0.9712,6361,0,1.53,3,0,179060736,25.48,1356.95,0.4781,-40.6191,1.1859,6361,36.49,1
2026-05-01T23:05:46,50030,46107,3923,11.75,0,46107,16669.5698,15362.4596,1307.1102,11.4735,11.4987,1.0523,4240,4299,0.077,5003,-0.0108,0.9632,5003,0,1.4,3,0,179499008,27.48,1419.77,0.6084,0.0069,0.7969,5003,25.41,1
2026-05-01T23:05:49,64990,52368,12622,4.1486,0,52368,21651.9111,17446.7961,4205.115,10.5044,10.5292,2.6917,4689,4763,0.193,6499,-0.0147,0.9663,6499,0,1.54,4,0,180129792,25.39,869.05,0.4652,-2.8973,0.3951,6499,64.24,1
2026-05-01T23:05:52,50110,46981,3129,15.0099,0,46981,16689.8678,15647.7086,1042.1592,11.6342,11.6666,0.8001,4288,4360,0.0585,5011,-0.0152,0.9627,5011,0,1.41,3,0,180572160,27.93,608.4,0.6127,0.0093,1.0784,5011,25.4,1
2026-05-01T23:05:55,64220,52441,11779,4.4517,0,52441,21397.851,17473.1346,3924.7164,10.5077,10.5398,2.6792,4670,4762,0.1923,6422,-0.0182,0.9636,6422,0,1.54,3,0,181157888,25.17,642.21,0.4725,-34.7651,0.9339,6422,35.16,1
2026-05-01T23:05:58,39840,37303,2537,14.6978,0,37303,13273.6179,12428.3576,845.2603,11.2286,11.2516,0.9373,3391,3433,0.0703,3984,-0.0109,0.962,3984,0,1.18,5,0,181596160,30.27,1411.98,0.6722,-25.4066,1.2362,3984,18.69,1
2026-05-01T23:06:01,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.08,6,0,181604352,0.0,0.0,0.0,0.0,0.0,0,0.58,1
2026-05-01T23:06:04,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.02,3,0,181604352,0.0,0.0,0.0,0.0,0.0,0,0.03,1
